ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
2672	me morning flights from atlanta philadelphia	atis_flight	O B-depart_time.period_of_day O O B-fromloc.city_name B-toloc.city_name	12	0 46 0 0 71 112
1891	does american airline from denver pittsburgh	atis_flight	O B-airline_name I-airline_name O B-fromloc.city_name B-toloc.city_name	12	0 3 4 0 71 112
2729	continental chicago seattle friday	atis_flight	B-airline_name B-fromloc.city_name B-toloc.city_name B-depart_date.day_name	12	3 71 112 36
90	earliest boston oakland breakfast	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name B-meal_description	12	61 71 112 79
995	what nonstop flights between boston washington after 5 o'clock pm	atis_flight	O B-flight_stop O O B-fromloc.city_name B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time	12	0 64 0 0 71 112 23 21 22 22
3530	round trip burbank tacoma	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	12	96 97 71 112
2492	los angeles international airport los angeles	atis_distance	B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name B-toloc.city_name I-toloc.city_name	11	69 70 70 70 112 113
3610	one way	atis_flight	B-round_trip I-round_trip	12	96 97
4265	philadelphia dallas one stop	atis_flight	B-fromloc.city_name B-toloc.city_name B-flight_stop I-flight_stop	12	71 112 64 65
4209	pittsburgh airport	atis_ground_fare	B-fromloc.airport_name I-fromloc.airport_name	16	69 70
4336	seats in a 72s	atis_capacity	O O O B-aircraft_code	8	0 0 0 1
4263	american airlines philadelphia dallas	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	12	3 4 71 112
4155	early morning tampa charlotte april sixth	atis_flight	B-depart_time.period_of_day B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	46 46 71 112 39 37
1072	what from miami to indianapolis sunday	atis_flight	O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	12	0 0 71 0 112 36
4450	phoenix milwaukee american airlines wednesday	atis_flight	B-fromloc.city_name B-toloc.city_name B-airline_name I-airline_name B-depart_date.day_name	12	71 112 3 4 36
157	phoenix to denver	atis_flight	B-fromloc.city_name O B-toloc.city_name	12	71 0 112
66	earliest memphis cincinnati june thirtieth	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	61 71 112 39 37
1859	what is bur	atis_abbreviation	O O B-airport_code	1	0 0 5
1311	cheapest dallas atlanta after 2 afternoon	atis_flight	B-cost_relative B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time B-depart_time.period_of_day	12	30 71 112 52 50 46
3950	orlando airport orlando	atis_distance	B-fromloc.airport_name I-fromloc.airport_name B-toloc.city_name	11	69 70 112
1500	dfw oakland oakland 1133 am 43 pm	atis_flight	B-fromloc.airport_code B-toloc.city_name B-toloc.city_name B-arrive_time.start_time I-arrive_time.start_time B-arrive_time.end_time I-arrive_time.end_time	12	68 112 112 19 20 14 15
3768	latest washington boston	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
3489	least expensive one way atlanta denver october twelfth	atis_airfare	B-cost_relative I-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	4	30 31 96 97 71 112 39 37
1199	what does qo mean	atis_abbreviation	O O B-fare_basis_code O	1	0 0 58 0
4042	december atlanta denver boston	atis_flight	B-depart_date.month_name B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	39 71 112 101
2170	denver pittsburgh atlanta	atis_airfare	B-fromloc.city_name B-toloc.city_name B-toloc.city_name	4	71 112 112
4292	nonstop indianapolis san diego dinner	atis_flight	B-flight_stop B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-meal_description	12	64 71 112 113 79
3791	atlanta denver before 12 o'clock noon	atis_aircraft	B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	2	71 112 52 50 51 51
1318	earliest san francisco boston november ninth	atis_flight	B-flight_mod B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-arrive_date.month_name B-arrive_date.day_number	12	61 71 72 112 12 10
1793	first class atlanta san francisco	atis_airfare	B-class_type I-class_type B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	27 28 71 112 113
2944	least expensive one way philadelphia boston	atis_airfare	B-cost_relative I-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	4	30 31 96 97 71 112
2021	oakland sunday dallas	atis_flight	B-fromloc.city_name B-depart_date.day_name B-toloc.city_name	12	71 36 112
2595	boston today	atis_flight	B-fromloc.city_name B-depart_date.today_relative	12	71 40
1795	las vegas new york	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 72 112 113
3714	how the san francisco limousine service	atis_ground_fare	O O B-city_name I-city_name B-transport_type O	16	0 0 25 26 118 0
764	boston san francisco washington dc	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name B-stoploc.state_code	12	71 112 113 101 103
2510	pittsburgh oakland us airlines	atis_flight	B-fromloc.city_name B-toloc.city_name B-airline_name I-airline_name	12	71 112 3 4
2568	what flights to san francisco boston	atis_flight	O O O B-toloc.city_name I-toloc.city_name B-fromloc.city_name	12	0 0 0 112 113 71
3199	earliest morning boston washington	atis_flight	B-flight_mod B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	61 46 71 112
4018	pittsburgh atlanta wednesday morning breakfast	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-meal_description	12	71 112 36 46 79
2056	kansas city denver after 845 morning	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time B-depart_time.period_of_day	12	71 72 112 52 50 46
3318	all round trip from orlando to kansas city	atis_flight	O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	12	0 96 97 0 71 0 112 113
2241	boston san francisco august twenty seventh	atis_aircraft	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	2	71 112 113 39 37 38
554	does american airlines from boston san francisco	atis_flight	O B-airline_name I-airline_name O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	0 3 4 0 71 112 113
1899	minneapolis long beach saturday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	12	71 112 113 36
2753	american airlines boston dallas	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	12	3 4 71 112
890	twa indianapolis houston 11 am	atis_flight	B-airline_code B-fromloc.city_name B-toloc.city_name B-arrive_time.time I-arrive_time.time	12	2 71 112 21 22
1050	list from dallas to baltimore	atis_flight	O O B-fromloc.city_name O B-toloc.city_name	12	0 0 71 0 112
4148	boston pittsburgh wednesday after 6 o'clock pm	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	12	71 112 36 52 50 51 51
4076	flights new york to los angeles after 10 am	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	0 71 72 0 112 113 52 50 51
15	twa business class	atis_quantity	B-airline_code B-class_type I-class_type	20	2 27 28
1043	what new york to los angeles	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	12	0 71 72 0 112 113
1736	kansas city st. paul 4 pm	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time I-depart_time.time	12	71 72 112 113 50 51
3473	what restriction ap57	atis_restriction	O O B-restriction_code	21	0 0 85
2038	san francisco pittsburgh	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	71 72 112
1336	denver	atis_ground_service	B-city_name	17	25
3966	washington san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
1826	continental meals seattle sunday chicago	atis_flight	B-airline_name B-meal B-fromloc.city_name B-depart_date.day_name B-toloc.city_name	12	3 76 71 36 112
1105	me flights from pittsburgh philadelphia	atis_flight	O O O B-fromloc.city_name B-toloc.city_name	12	0 0 0 71 112
18		atis_quantity		20	
184	miami denver	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
2218	morning july seventh atlanta boston	atis_aircraft	B-depart_time.period_of_day B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name B-toloc.city_name	2	46 39 37 71 112
1912	delta boston san francisco denver	atis_flight	B-airline_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name	12	3 71 112 113 101
3169	new york city las vegas sunday	atis_flight	B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-arrive_date.day_name	12	71 72 72 112 113 9
2423	list pittsburgh to baltimore	atis_flight	O B-fromloc.city_name O B-toloc.city_name	12	0 71 0 112
555	please flight schedules from baltimore to philadelphia	atis_flight	O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name	12	0 66 67 0 71 0 112
3451	san francisco pittsburgh friday morning after 10 o'clock	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	71 72 112 36 46 52 50 51
2879	list all atlanta to baltimore thursday morning	atis_flight	O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	0 0 71 0 112 36 46
116	long beach st. louis dallas	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name	12	71 72 112 113 101
4302	me from dallas to baltimore	atis_flight	O O B-fromloc.city_name O B-toloc.city_name	12	0 0 71 0 112
149	pittsburgh airport pittsburgh	atis_distance	B-fromloc.airport_name I-fromloc.airport_name B-toloc.city_name	11	69 70 112
671	earliest boston atlanta	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
1818	from charlotte to baltimore	atis_flight	O B-fromloc.city_name O B-toloc.city_name	12	0 71 0 112
1804	denver pittsburgh before 8 morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time B-arrive_time.period_of_day	12	71 112 23 21 17
2466	least expensive one way boston san francisco	atis_airfare	B-cost_relative I-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	30 31 96 97 71 112 113
4100	us air next wednesday cleveland miami	atis_flight	B-airline_name I-airline_name B-depart_date.date_relative B-depart_date.day_name B-fromloc.city_name B-toloc.city_name	12	3 4 35 36 71 112
3399	toronto salt lake city	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name I-toloc.city_name	12	71 112 113 113
2899	denver baltimore dallas	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	71 112 101
2304	denver san francisco tuesday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	12	71 112 113 36
3559	what's the latest flight san jose houston	atis_flight	O O B-flight_mod O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	0 0 61 0 71 72 112
2553	oakland	atis_flight	B-toloc.city_name	12	112
3244	general mitchell airport	atis_flight	B-airport_name I-airport_name I-airport_name	12	6 7 7
1931	from pittsburgh baltimore between 10 am and 2 pm	atis_flight	O B-fromloc.city_name B-toloc.city_name O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time	12	0 71 112 0 48 49 0 43 44
4222	earliest boston atlanta	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
2906	show me flights pittsburgh los angeles thursday evening	atis_flight	O O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	0 0 0 71 112 113 36 46
3895	list pm flights boston pittsburgh	atis_flight	O B-depart_time.period_of_day O B-fromloc.city_name B-fromloc.city_name	12	0 46 0 71 71
4160	dallas san francisco	atis_airfare	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	71 112 113
2129	dallas	atis_ground_service	B-city_name	17	25
1306	all united airlines flights stopovers denver	atis_flight	O B-airline_name I-airline_name O O B-stoploc.city_name	12	0 3 4 0 0 101
3565	all flights boston washington dc on november eleventh	atis_flight	O O B-fromloc.city_name B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number	12	0 0 71 112 115 0 39 37
536	san francisco pittsburgh after 8 pm monday night	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day	12	71 72 112 52 50 51 36 46
3853	lowest price atlanta san francisco delta 82 delta 139	atis_airfare	B-cost_relative I-cost_relative B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-airline_name B-flight_number B-airline_name B-flight_number	4	30 31 71 112 113 3 63 3 63
1594	us air boston dc	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.state_code	12	3 4 71 115
4456	round trip indianapolis orlando twenty seventh or twenty eighth december	atis_flight	B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name B-depart_date.day_number I-depart_date.day_number B-or B-depart_date.day_number I-depart_date.day_number B-depart_date.month_name	12	96 97 71 112 37 38 83 37 38 39
887	does midwest express cleveland	atis_flight	O B-airline_name O B-city_name	12	0 3 0 25
1858	philadelphia baltimore	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
661	first toronto montreal next friday	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name	12	61 71 112 35 36
2588	united airlines dallas san francisco after 815 am	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	3 4 71 112 113 52 50 51
3156	cheapest denver pittsburgh	atis_flight	B-cost_relative B-fromloc.city_name B-toloc.city_name	12	30 71 112
1523	pittsburgh los angeles thursday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	12	71 112 113 36
3040	atlanta boston	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1710	atlanta boston september third	atis_airfare	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	4	71 112 39 37
1874	pittsburgh new york 5 pm	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time I-depart_time.time	12	71 112 113 50 51
1033	least expensive atlanta boston	atis_airfare	B-cost_relative I-cost_relative B-fromloc.city_name B-toloc.city_name	4	30 31 71 112
3410	san francisco	atis_distance	B-fromloc.city_name I-fromloc.city_name	11	71 72
4197	denver pittsburgh eastern airlines	atis_flight	B-fromloc.city_name B-toloc.city_name B-airline_name I-airline_name	12	71 112 3 4
4345	all connecting from pittsburgh to oakland	atis_flight	O B-connect O B-fromloc.city_name O B-toloc.city_name	12	0 29 0 71 0 112
1907	i flight to atlanta this afternoon	atis_flight	O O O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day	12	0 0 0 112 40 46
1061	give me flights atlanta baltimore	atis_flight	O O O B-fromloc.city_name B-toloc.city_name	12	0 0 0 71 112
1205	transportation in las vegas	atis_ground_service	O O B-city_name I-city_name	17	0 0 25 26
1689	evening philadelphia baltimore	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 71 112
3888	sunday from seattle to chicago	atis_flight	B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	12	36 0 71 0 112
3476	a one way flight boston san francisco please	atis_flight	O B-round_trip I-round_trip O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O	12	0 96 97 0 71 112 113 0
3030	canadian airlines	atis_aircraft	B-airline_name I-airline_name	2	3 4
2528	show round trip tickets new york to miami	atis_airfare	O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	4	0 96 97 0 71 72 0 112
2049	from milwaukee to denver	atis_flight	O B-fromloc.city_name O B-toloc.city_name	12	0 71 0 112
2969	continental denver sunday after 2134	atis_flight	B-airline_name B-fromloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time	12	3 71 36 52 50
3224	boston atlanta	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
3118	define airline us	atis_abbreviation	O O B-airline_code	1	0 0 2
265	from long beach to columbus twenty seventh	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_number I-depart_date.day_number	12	0 71 72 0 112 37 38
1111	first class round trip atlanta san francisco	atis_airfare	B-class_type I-class_type B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name I-toloc.city_name	4	27 28 96 97 71 112 113
3601	us air orlando cleveland around 10 o'clock evening	atis_flight	B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time B-arrive_time.period_of_day	12	3 4 71 112 23 21 22 17
939	pittsburgh boston saturday morning after 8 am	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time_relative B-depart_time.time I-depart_time.time	12	71 112 36 46 52 50 51
101	baltimore philadelphia	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
2445	pittsburgh atlanta	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
424	nonstop indianapolis toronto thursday morning	atis_flight	B-flight_stop B-fromloc.city_name B-toloc.city_name B-arrive_date.day_name B-arrive_time.period_of_day	12	64 71 112 9 17
2848	delta before 8 am august second boston denver	atis_aircraft	B-airline_name B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name B-toloc.city_name	2	3 52 50 51 39 37 71 112
3267	twa early morning san francisco denver	atis_flight	B-airline_code B-depart_time.period_mod B-depart_time.period_of_day B-toloc.city_name I-toloc.city_name B-fromloc.city_name	12	2 45 46 112 113 71
4469	on ground in denver	atis_ground_service	O O O B-city_name	17	0 0 0 25
352	from denver philadelphia on continental	atis_flight	O B-fromloc.city_name B-toloc.city_name O B-airline_name	12	0 71 112 0 3
2306	denver san francisco wednesday	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	12	71 112 113 36
4398	flights go from dallas tampa	atis_flight	O O O B-fromloc.city_name B-toloc.city_name	12	0 0 0 71 112
312	atlanta oakland one way economy	atis_flight	B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip B-economy	12	71 112 96 97 54
1627	oakland	atis_ground_service	B-city_name	17	25
1438	atlanta st. louis tuesday around 230 pm	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	12	71 112 113 36 23 21 22
1790	boston denver wednesday early morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day B-depart_time.period_of_day	12	71 112 36 46 46
663	fares from denver to oakland	atis_airfare	O O B-fromloc.city_name O B-toloc.city_name	4	0 0 71 0 112
906	cheapest round trip dallas baltimore	atis_flight	B-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	12	30 96 97 71 112
3028	philadelphia atlanta baltimore boston	atis_flight	B-fromloc.city_name B-toloc.city_name B-toloc.city_name B-toloc.city_name	12	71 112 112 112
1104	latest wednesday oakland salt lake city meal	atis_flight	B-flight_mod B-depart_date.day_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name I-toloc.city_name B-meal	12	61 36 71 112 113 113 76
3133	washington boston 230 august twentieth	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_time.time B-depart_date.month_name B-depart_date.day_number	12	71 112 50 39 37
3777	what's the last houston to dallas	atis_flight	O O B-flight_mod B-fromloc.city_name O B-toloc.city_name	12	0 0 61 71 0 112
242	washington dc	atis_ground_service	B-city_name B-state_code	17	25 98
2680	oakland philadelphia saturday meal	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-meal	12	71 112 36 76
1025	dallas	atis_ground_service	B-city_name	17	25
96	economy united dallas baltimore	atis_flight	B-economy B-airline_name B-fromloc.city_name B-toloc.city_name	12	54 3 71 112
1605	show ground transportation denver	atis_ground_service	O O O B-city_name	17	0 0 0 25
1062	phoenix	atis_flight	B-fromloc.city_name	12	71
1629	evening baltimore philadelphia	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 71 112
3333	milwaukee orlando thursday before noon	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time	12	71 112 36 52 50
3558	ground transportation atlanta	atis_ground_service	O O B-city_name	17	0 0 25
651	philadelphia denver	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
3555	flights between philadelphia and denver september sixteenth	atis_flight	O O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	0 0 71 0 112 39 37
1704	philadelphia dallas atlanta	atis_flight	B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	12	71 112 101
1530	m80	atis_aircraft	B-aircraft_code	2	1
752	atlanta washington dc thursday	atis_flight	B-fromloc.city_name B-toloc.city_name B-toloc.state_code B-depart_date.day_name	12	71 112 115 36
2000	washington boston	atis_airfare	B-fromloc.city_name B-toloc.city_name	4	71 112
3928	cheapest baltimore dallas american	atis_flight	B-cost_relative B-fromloc.city_name B-toloc.city_name B-airline_name	12	30 71 112 3
262	philadelphia dallas san francisco monday july eighth	atis_flight	B-fromloc.city_name B-toloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number	12	71 112 112 113 36 39 37
122	earliest boston philadelphia	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name	12	61 71 112
1059	houston milwaukee friday american airlines	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-airline_name I-airline_name	12	71 112 36 3 4
4444	boston baltimore wednesday after 2100	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time	12	71 112 36 52 50
1664	does ap 57 mean	atis_abbreviation	O B-restriction_code I-restriction_code O	1	0 85 86 0
2851	flights go san francisco to dallas	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	12	0 0 71 72 0 112
3982	boston san francisco denver united	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name B-airline_name	12	71 112 113 101 3
4051	baltimore pittsburgh	atis_flight	B-toloc.city_name B-fromloc.city_name	12	112 71
793	april eighth charlotte baltimore	atis_flight	B-depart_date.month_name B-depart_date.day_number B-fromloc.city_name B-toloc.city_name	12	39 37 71 112
3931	baltimore san francisco	atis_flight	B-fromloc.city_name B-toloc.city_name I-toloc.city_name	12	71 112 113
1571	economy pittsburgh philadelphia	atis_airfare	B-economy B-fromloc.city_name B-toloc.city_name	4	54 71 112
4304	philadelphia dallas arriving before 1 in afternoon	atis_flight	B-fromloc.city_name B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time O B-arrive_time.period_of_day	12	71 112 0 23 21 0 17
936	first class philadelphia san francisco dallas afternoon monday	atis_aircraft	B-class_type I-class_type B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-stoploc.city_name B-depart_time.period_of_day B-depart_date.day_name	2	27 28 71 112 113 101 46 36
1778	evening nashville houston dinner	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name B-meal_description	12	46 71 112 79
140	san francisco to philadelphia please	atis_flight	B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	12	71 72 0 112 0
1359	transportation in san jose	atis_ground_service	O O B-city_name I-city_name	17	0 0 25 26
3842	milwaukee orlando thursday	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name	12	71 112 36
63	northwest flights with denver	atis_flight	B-airline_name O O B-stoploc.city_name	12	3 0 0 101
2854	philadelphia dallas	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
375	show me pittsburgh to san francisco	atis_flight	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	12	0 0 71 0 112 113
83	dallas fort worth philadelphia	atis_flight	B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name B-toloc.city_name	12	71 72 72 112
1238	boston atlanta after 6 o'clock pm wednesday	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time B-depart_date.day_name	12	71 112 52 50 51 51 36
4190	flights tomorrow san diego to phoenix	atis_flight	O B-depart_date.today_relative B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	12	0 40 71 72 0 112
1832	flights from philadelphia oakland	atis_flight	O O B-fromloc.city_name B-toloc.city_name	12	0 0 71 112
2958	information american airlines washington to fort worth	atis_flight	O B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	12	0 3 4 71 0 112 113
4108	boston denver july thirty first	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	12	71 112 39 37 38
3365	boston denver	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
1371	new york montreal canada wednesday	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-toloc.country_name B-depart_date.day_name	12	71 72 112 114 36
1369	philadelphia baltimore morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_time.period_of_day	12	71 112 46
2505	san francisco	atis_ground_service	B-city_name I-city_name	17	25 26
2561	me the from love field	atis_flight	O O O B-fromloc.airport_name I-fromloc.airport_name	12	0 0 0 69 70
3892	san francisco boston dallas fort worth	atis_flight	B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name	12	71 72 112 101 102 102
3775	boston pittsburgh wednesday next	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_date.date_relative	12	71 112 36 35
1299	am pittsburgh boston	atis_flight	B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name	12	46 71 112
2422	boston denver least boston	atis_flight	B-fromloc.city_name B-toloc.city_name B-mod B-toloc.city_name	12	71 112 81 112
3797	me dallas transport	atis_ground_service	O B-city_name O	17	0 25 0
3815	airlines fly boston to pittsburgh	atis_airline	O O B-fromloc.city_name O B-toloc.city_name	5	0 0 71 0 112
776	dallas baltimore august third	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	12	71 112 39 37
2174	earliest boston san francisco meal	atis_flight	B-flight_mod B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-meal	12	61 71 112 113 76
3890	pittsburgh philadelphia wednesday morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	12	71 112 36 46
4349	dallas philadelphia	atis_flight	B-fromloc.city_name B-toloc.city_name	12	71 112
79	round trip air fares pittsburgh to philadelphia less 1000 dollars	atis_airfare	B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount	4	96 97 0 0 71 0 112 30 56 57
3605	last atlanta baltimore	atis_flight	B-flight_mod B-toloc.city_name B-fromloc.city_name	12	61 112 71
2731	atlanta philadelphia morning	atis_flight	B-fromloc.city_name B-toloc.city_name B-depart_time.period_of_day	12	71 112 46
