ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
3662	please play music off the soundtrack by beau jocque	PlayMusic	O O O O O B-music_item O B-artist I-artist	3	0 0 0 0 0 30 0 3 4
8403	i m looking to bring shawn marguerite and della to a place to eat at near rwanda	BookRestaurant	O O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O O O O B-spatial_relation B-country	1	0 0 0 0 0 42 43 43 43 0 0 0 0 0 0 63 10
4657	i want to hear the soundtrack to the platinum rule	SearchCreativeWork	O O O O O B-object_type O B-object_name I-object_name I-object_name	5	0 0 0 0 0 40 0 34 35 35
6414	show weather forecast in kenya	GetWeather	O O O O B-country	2	0 0 0 0 10
8750	i would like to see a schedule for movies at the nearest movie house	SearchScreeningEvent	O O O O O O B-object_type O B-movie_type O O B-spatial_relation B-object_location_type I-object_location_type	6	0 0 0 0 0 0 40 0 28 0 0 63 32 33
3150	which cinema is currently showing the youngest profession	SearchScreeningEvent	O B-object_location_type O O O B-movie_name I-movie_name I-movie_name	6	0 32 0 0 0 26 27 27
8201	play calico skies by john feinstein with netflix	PlayMusic	O B-track I-track O B-artist I-artist O B-service	3	0 69 70 0 3 4 0 59
9537	i want to read the book the minotaur	SearchCreativeWork	O O O O O B-object_type B-object_name I-object_name	5	0 0 0 0 0 40 34 35
4813	play rocket queen on itunes	PlayMusic	O B-track I-track O B-service	3	0 69 70 0 59
10111	i rate this essay a two of 6 points	RateBook	O O B-object_select B-object_type O B-rating_value O B-best_rating B-rating_unit	4	0 0 38 40 0 52 0 5 51
5969	find a soundtrack called the book of folly	SearchCreativeWork	O O B-object_type O B-object_name I-object_name I-object_name I-object_name	5	0 0 40 0 34 35 35 35
10856	what s the humidity now in nh	GetWeather	O O O B-condition_description B-timeRange O B-state	2	0 0 0 8 67 0 65
5143	what is the weather prediction for acworth north korea in six years	GetWeather	O O O O O O B-city B-country I-country B-timeRange I-timeRange I-timeRange	2	0 0 0 0 0 0 6 10 11 67 68 68
2939	where can i locate leo the lion for purchase	SearchCreativeWork	O O O O B-object_name I-object_name I-object_name O O	5	0 0 0 0 34 35 35 0 0
8196	add track to rapcaviar	AddToPlaylist	O B-music_item O B-playlist	0	0 30 0 45
4510	add died to the todo latino playlist	AddToPlaylist	O B-entity_name O O B-playlist I-playlist O	0	0 16 0 0 45 46 0
1340	book me and my grandparents a restaurant in saint helens south dakota	BookRestaurant	O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-restaurant_type O B-city I-city B-state I-state	1	0 42 43 43 43 0 55 0 6 7 65 66
12263	can you make reservations for 1 person in il	BookRestaurant	O O O O O B-party_size_number O O B-state	1	0 0 0 0 0 44 0 0 65
1391	can you get the tv show enter the matrix	SearchCreativeWork	O O O O B-object_type I-object_type B-object_name I-object_name I-object_name	5	0 0 0 0 40 41 34 35 35
8439	find some close by movies	SearchScreeningEvent	O O B-spatial_relation I-spatial_relation B-movie_type	6	0 0 63 64 28
7955	in morgan mill will it be sunny	GetWeather	O B-city I-city O O O B-condition_description	2	0 6 7 0 0 0 8
10158	book a restaurant in papua new guinea for me and my daughters	BookRestaurant	O O B-restaurant_type O B-country I-country I-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	1	0 0 55 0 10 11 11 0 42 43 43 43
11782	i m looking for the novel from a scream to a whisper	SearchCreativeWork	O O O O O B-object_type B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 0 0 0 40 34 35 35 35 35 35
9632	where can i listen to the song the imposter	SearchCreativeWork	O O O O O O B-object_type B-object_name I-object_name	5	0 0 0 0 0 0 40 34 35
8409	what is the thursday forecast for akers new hampshire	GetWeather	O O O B-timeRange O O B-city B-state I-state	2	0 0 0 67 0 0 6 65 66
6146	what s the weather in niagara	GetWeather	O O O O O B-city	2	0 0 0 0 0 6
6367	reserve a table for nine people at a caribbean restaurant in white creek utah	BookRestaurant	O O O O B-party_size_number O O O B-cuisine B-restaurant_type O B-city I-city B-state	1	0 0 0 0 44 0 0 0 12 55 0 6 7 65
1583	add share the well to my epic wall of sound	AddToPlaylist	O B-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist I-playlist I-playlist	0	0 16 17 17 0 47 45 46 46 46
1412	play eddie meduza from the thirties	PlayMusic	O B-artist I-artist O O B-year	3	0 3 4 0 0 71
8565	what movies are playing nearby	SearchScreeningEvent	O B-movie_type O O B-spatial_relation	6	0 28 0 0 63
11446	will it be stormy on 4/3/2027 in new rochelle wy	GetWeather	O O O B-condition_description O B-timeRange O B-city I-city B-state	2	0 0 0 8 0 67 0 6 7 65
2256	give this book a 2	RateBook	O B-object_select B-object_type O B-rating_value	4	0 38 40 0 52
11723	rate this novel 5 stars	RateBook	O B-object_select B-object_type B-rating_value B-rating_unit	4	0 38 40 52 51
9383	i want to listen to my spain top 50 playlist on groove shark	PlayMusic	O O O O O O B-playlist I-playlist I-playlist O O B-service I-service	3	0 0 0 0 0 0 45 46 46 0 0 59 60
7402	rate the current book 3 out of 6	RateBook	O O B-object_select B-object_type B-rating_value O O B-best_rating	4	0 0 38 40 52 0 0 5
2212	rate the current essay three of 6 points	RateBook	O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit	4	0 0 38 40 52 0 5 51
5603	book a spot for robyn martinez maude and i at a steakhouse not far from their place	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-restaurant_type B-spatial_relation I-spatial_relation O B-poi I-poi	1	0 0 0 0 42 43 43 43 43 0 0 55 63 64 0 49 50
2622	rate this essay four out of 6	RateBook	O B-object_select B-object_type B-rating_value O O B-best_rating	4	0 38 40 52 0 0 5
8642	add this track by del tha funkee homosapien to the playlist songs for you not your parents	AddToPlaylist	O O B-music_item O B-artist I-artist I-artist I-artist O O O B-playlist I-playlist I-playlist I-playlist I-playlist I-playlist	0	0 0 30 0 3 4 4 4 0 0 0 45 46 46 46 46 46
6004	play a record from 1950	PlayMusic	O O B-music_item O B-year	3	0 0 30 0 71
5417	add this song to my the perfect italian dinner playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O	0	0 0 30 0 47 45 46 46 46 0
4938	can you play me something from the eighties on youtube	PlayMusic	O O O O O O O B-year O B-service	3	0 0 0 0 0 0 0 71 0 59
9559	go to the television show nothing without you	SearchCreativeWork	O O O B-object_type I-object_type B-object_name I-object_name I-object_name	5	0 0 0 40 41 34 35 35
3624	play the playlist introspective	PlayMusic	O O O B-playlist	3	0 0 0 45
7363	book tun tavern for morning in norfolk island	BookRestaurant	O B-restaurant_name I-restaurant_name O B-timeRange O B-country I-country	1	0 53 54 0 67 0 10 11
4267	turn on google music to play 1991	PlayMusic	O O B-service I-service O O B-year	3	0 0 59 60 0 0 71
11749	add this album to the playlist guest list engadget	AddToPlaylist	O O B-music_item O O O B-playlist I-playlist I-playlist	0	0 0 30 0 0 0 45 46 46
463	i would like to book a puglia food court in ky	BookRestaurant	O O O O O O B-cuisine B-restaurant_type I-restaurant_type O B-state	1	0 0 0 0 0 0 12 55 56 0 65
1754	give one out of 6 points to the psychopathic god series	RateBook	O B-rating_value O O B-best_rating B-rating_unit O B-object_name I-object_name I-object_name B-object_part_of_series_type	4	0 52 0 0 5 51 0 34 35 35 36
10327	when is the stain playing at loews cineplex	SearchScreeningEvent	O O B-movie_name I-movie_name O O B-location_name I-location_name	6	0 0 26 27 0 0 24 25
11036	play the last niney the observer song	PlayMusic	O O B-sort B-artist I-artist I-artist B-music_item	3	0 0 61 3 4 4 30
5638	the current book i m reading should be rated zero out of 6	RateBook	O B-object_select B-object_type O O O O O O B-rating_value O O B-best_rating	4	0 38 40 0 0 0 0 0 0 52 0 0 5
11918	book a delicatessen that is indoor for 3	BookRestaurant	O O B-restaurant_type O O B-facility O B-party_size_number	1	0 0 55 0 0 18 0 44
6380	i need movie times for movies in the area	SearchScreeningEvent	O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 0 40 41 0 28 63 64 64
6954	play some john oates on youtube	PlayMusic	O O B-artist I-artist O B-service	3	0 0 3 4 0 59
8401	add metal church to my playlist named stress relief	AddToPlaylist	O B-entity_name I-entity_name O B-playlist_owner O O B-playlist I-playlist	0	0 16 17 0 47 0 0 45 46
378	add a tom thacker tune to my rock classics	AddToPlaylist	O O B-artist I-artist B-music_item O B-playlist_owner B-playlist I-playlist	0	0 0 3 4 30 0 47 45 46
3106	show me the movie times	SearchScreeningEvent	O O O B-object_type I-object_type	6	0 0 0 40 41
4803	find the press of atlantic city movie	SearchCreativeWork	O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	5	0 34 35 35 35 35 40
1335	rate this essay 1 stars	RateBook	O B-object_select B-object_type B-rating_value B-rating_unit	4	0 38 40 52 51
11507	give me the weather forecast for zambia	GetWeather	O O O O O O B-country	2	0 0 0 0 0 0 10
12684	book a popular restaurant in new jersey	BookRestaurant	O O B-sort B-restaurant_type O B-state I-state	1	0 0 61 55 0 65 66
2716	need the closest movie house playing the flamingo rising	SearchScreeningEvent	O O B-spatial_relation B-object_location_type I-object_location_type O B-movie_name I-movie_name I-movie_name	6	0 0 63 32 33 0 26 27 27
8382	play dave joyal	PlayMusic	O B-artist I-artist	3	0 3 4
7505	what movies are showing at the nearest movie theatre in 8 minutes	SearchScreeningEvent	O B-movie_type O O O O B-spatial_relation B-object_location_type I-object_location_type B-timeRange I-timeRange I-timeRange	6	0 28 0 0 0 0 63 32 33 67 68 68
5446	what are the movie schedules for films in the area	SearchScreeningEvent	O O O B-object_type I-object_type O B-movie_type B-spatial_relation I-spatial_relation I-spatial_relation	6	0 0 0 40 41 0 28 63 64 64
8981	book a spot for three at a bakery in grand portage	BookRestaurant	O O O O B-party_size_number O O B-restaurant_type O B-city I-city	1	0 0 0 0 44 0 0 55 0 6 7
11801	add tune to punk español	AddToPlaylist	O B-music_item O B-playlist I-playlist	0	0 30 0 45 46
10401	i need the weather in nd in three hundred fifty one days	GetWeather	O O O O O B-state B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange	2	0 0 0 0 0 65 67 68 68 68 68 68
1811	please get seating at bouchon in tonga for jimmie and chasity howard	BookRestaurant	O O O O B-restaurant_name O B-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description	1	0 0 0 0 53 0 10 0 42 43 43 43
6322	play lily rosemary and the jack of hearts by chris goss	PlayMusic	O B-track I-track I-track I-track I-track I-track I-track O B-artist I-artist	3	0 69 70 70 70 70 70 70 0 3 4
11569	rate the current novel two stars	RateBook	O O B-object_select B-object_type B-rating_value B-rating_unit	4	0 0 38 40 52 51
7953	i need a reservation for red square on aug the 9th	BookRestaurant	O O O O O B-restaurant_name I-restaurant_name O B-timeRange I-timeRange I-timeRange	1	0 0 0 0 0 53 54 0 67 68 68
1894	play music from 1958	PlayMusic	O O O B-year	3	0 0 0 71
9747	find the movie shake your spirit	SearchCreativeWork	O O B-object_type B-object_name I-object_name I-object_name	5	0 0 40 34 35 35
9740	what s the weather looking like in reklaw at 03:19:13 pm	GetWeather	O O O O O O O B-city O B-timeRange I-timeRange	2	0 0 0 0 0 0 0 6 0 67 68
10197	play the galway races on netflix	PlayMusic	O B-track I-track I-track O B-service	3	0 69 70 70 0 59
8455	what will the weather be in hillview	GetWeather	O O O O O O B-city	2	0 0 0 0 0 0 6
6221	i want to take christy louise and alexandra to eat at 17:38:04 anywhere in ne	BookRestaurant	O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O O O B-timeRange O O B-state	1	0 0 0 0 42 43 43 43 0 0 0 67 0 0 65
7773	play frankie laine	PlayMusic	O B-artist I-artist	3	0 3 4
1189	put do you love me on my acoustic soul playlist	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner B-playlist I-playlist O	0	0 16 17 17 17 0 47 45 46 0
5194	can you tell me the movies that are going to be scheduled at the closest movie house	SearchScreeningEvent	O O O O O B-movie_type O O O O O O O O B-spatial_relation B-object_location_type I-object_location_type	6	0 0 0 0 0 28 0 0 0 0 0 0 0 0 63 32 33
12917	i d like to know how the weather will be at 8 pm in tennessee	GetWeather	O O O O O O O O O O O B-timeRange I-timeRange O B-state	2	0 0 0 0 0 0 0 0 0 0 0 67 68 0 65
8094	find back for good a novel i want to read	SearchCreativeWork	O B-object_name I-object_name I-object_name O B-object_type O O O O	5	0 34 35 35 0 40 0 0 0 0
6912	i give the journal of a sad hermaphrodite a 0 out of 6 points	RateBook	O O O B-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value O O B-best_rating B-rating_unit	4	0 0 0 34 35 35 35 35 0 52 0 0 5 51
3454	add track to dance playlist	AddToPlaylist	O B-music_item O B-playlist O	0	0 30 0 45 0
8635	find the most important people a television show	SearchCreativeWork	O B-object_name I-object_name I-object_name I-object_name O B-object_type I-object_type	5	0 34 35 35 35 0 40 41
8470	in the neighbourhood find 11 p m movie schedules for movies	SearchScreeningEvent	B-spatial_relation I-spatial_relation I-spatial_relation O B-timeRange I-timeRange I-timeRange B-object_type I-object_type O B-movie_type	6	63 64 64 0 67 68 68 40 41 0 28
6896	play some gospel music	PlayMusic	O O B-genre O	3	0 0 20 0
8625	rate the scoop 5 out of 6 points	RateBook	O B-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit	4	0 34 35 52 0 0 5 51
6914	where can i find the painting rss tracking	SearchCreativeWork	O O O O O B-object_type B-object_name I-object_name	5	0 0 0 0 0 40 34 35
6428	what time is too young to marry showing	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name I-movie_name O	6	0 0 0 26 27 27 27 0
12738	what s the weather forecast for hooven lithuania on national grandparents day	GetWeather	O O O O O O B-city B-country O B-timeRange I-timeRange I-timeRange	2	0 0 0 0 0 0 6 10 0 67 68 68
9021	rate the pagan christ zero points out of 6	RateBook	O B-object_name I-object_name I-object_name B-rating_value B-rating_unit O O B-best_rating	4	0 34 35 35 52 51 0 0 5
9756	can i hear the song visual audio sensory theater	SearchCreativeWork	O O O O B-object_type B-object_name I-object_name I-object_name I-object_name	5	0 0 0 0 40 34 35 35 35
4613	play angela winbush ep that is popular	PlayMusic	O B-artist I-artist B-music_item O O B-sort	3	0 3 4 30 0 0 61
3992	rate the coming of bill 3 of 6 stars	RateBook	O B-object_name I-object_name I-object_name I-object_name B-rating_value O B-best_rating B-rating_unit	4	0 34 35 35 35 52 0 5 51
6691	add dan the automator to forever country	AddToPlaylist	O B-artist I-artist I-artist O B-playlist I-playlist	0	0 3 4 4 0 45 46
12105	rate this with zero points for the saga called a good recovery out of 6	RateBook	O O O B-rating_value B-rating_unit O O B-object_part_of_series_type O B-object_name I-object_name I-object_name O O B-best_rating	4	0 0 0 52 51 0 0 36 0 34 35 35 0 0 5
1030	i want to book a bar neighboring our apartment	BookRestaurant	O O O O O B-restaurant_type B-spatial_relation B-poi I-poi	1	0 0 0 0 0 55 63 49 50
8282	find a movie schedule	SearchScreeningEvent	O O B-object_type I-object_type	6	0 0 40 41
2220	give my current book 4 stars	RateBook	O O B-object_select B-object_type B-rating_value B-rating_unit	4	0 0 38 40 52 51
3774	i give the saga to the woven path 1 stars and a best rating of 6	RateBook	O O O B-object_part_of_series_type O B-object_name I-object_name I-object_name B-rating_value B-rating_unit O O O O O B-best_rating	4	0 0 0 36 0 34 35 35 52 51 0 0 0 0 0 5
9284	play my electro sur playlist	PlayMusic	O O B-playlist I-playlist O	3	0 0 45 46 0
12257	get me a reservation for two at a restaurant which serves burger	BookRestaurant	O O O O O B-party_size_number O O B-restaurant_type O O B-served_dish	1	0 0 0 0 0 44 0 0 55 0 0 57
12034	give the hollow man three out of 6 stars	RateBook	O B-object_name I-object_name I-object_name B-rating_value O O B-best_rating B-rating_unit	4	0 34 35 35 52 0 0 5 51
1755	play music from 2016	PlayMusic	O O O B-year	3	0 0 0 71
7359	book in rocky mound for four 1 hour from now	BookRestaurant	O O B-city I-city O B-party_size_number B-timeRange I-timeRange I-timeRange I-timeRange	1	0 0 6 7 0 44 67 68 68 68
9566	want to eat at diners of allentown pennsylvania on purim	BookRestaurant	O O O O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name O B-timeRange	1	0 0 0 0 53 54 54 54 0 67
9544	rate the book chronicle the obama nation a 4	RateBook	O O B-object_type B-object_part_of_series_type B-object_name I-object_name I-object_name O B-rating_value	4	0 0 40 36 34 35 35 0 52
4327	what is the pw forecast for stormy weather	GetWeather	O O O B-state O O B-condition_description O	2	0 0 0 65 0 0 8 0
11176	give four points to leven thumps and the gateway to foo	RateBook	O B-rating_value B-rating_unit O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name	4	0 52 51 0 34 35 35 35 35 35 35
110	add rosemary clooney to pura vida playlist	AddToPlaylist	O B-artist I-artist O B-playlist I-playlist O	0	0 3 4 0 45 46 0
12408	what time is pussyfoot playing at pacific theatres	SearchScreeningEvent	O O O B-movie_name O O B-location_name I-location_name	6	0 0 0 26 0 0 24 25
9703	the book choper coffee gilson should get a zero	RateBook	O B-object_type B-object_name I-object_name I-object_name O O O B-rating_value	4	0 40 34 35 35 0 0 0 52
10594	i want to book a restaurant now in ludlow for eight	BookRestaurant	O O O O O B-restaurant_type B-timeRange O B-city O B-party_size_number	1	0 0 0 0 0 55 67 0 6 0 44
5731	add beverley knight to my mellow beats playlist	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist O	0	0 3 4 0 47 45 46 0
2917	is it cold in breckenridge colorado	GetWeather	O O B-condition_temperature O B-city B-state	2	0 0 9 0 6 65
7391	what time is stranger in town playing at the nearest cinema	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name O O O B-spatial_relation B-object_location_type	6	0 0 0 26 27 27 0 0 0 63 32
11925	add der k und k kalypso aus wien to vonda s playlist pura vida	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name I-entity_name O B-playlist_owner I-playlist_owner O B-playlist I-playlist	0	0 16 17 17 17 17 17 17 0 47 48 0 45 46
6326	find movie times	SearchScreeningEvent	O B-object_type I-object_type	6	0 40 41
1515	add this album to my playlist titled underground hits	AddToPlaylist	O O B-music_item O B-playlist_owner O O B-playlist I-playlist	0	0 0 30 0 47 0 0 45 46
12361	what will the rainfall be in 1 second at roy lake state park	GetWeather	O O O B-condition_description O B-timeRange I-timeRange I-timeRange O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 0 8 0 67 68 68 0 22 23 23 23
12062	add kjetil vidar haraldstad to listas de éxitos	AddToPlaylist	O B-artist I-artist I-artist O B-playlist I-playlist I-playlist	0	0 3 4 4 0 45 46 46
11851	will there be snowfall in pacific beach suriname	GetWeather	O O O B-condition_description O B-city I-city B-country	2	0 0 0 8 0 6 7 10
10996	where can i watch the sword of ali baba at two p m	SearchScreeningEvent	O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O B-timeRange I-timeRange I-timeRange	6	0 0 0 0 26 27 27 27 27 0 67 68 68
2263	check the weather forecast for pineridge	GetWeather	O O O O O B-city	2	0 0 0 0 0 6
12823	book reservation at a restaurant in south mills mt for one at 07:07	BookRestaurant	O O O O B-restaurant_type O B-city I-city B-state O B-party_size_number O B-timeRange	1	0 0 0 0 55 0 6 7 65 0 44 0 67
7216	weather for cougar canyon wilderness	GetWeather	O O B-geographic_poi I-geographic_poi I-geographic_poi	2	0 0 22 23 23
11107	listen to power gaming playlist	PlayMusic	O O B-playlist I-playlist O	3	0 0 45 46 0
10974	book an outdoor restaurant	BookRestaurant	O O B-facility B-restaurant_type	1	0 0 18 55
893	what s the weather in castle at 17:43	GetWeather	O O O O O B-city O B-timeRange	2	0 0 0 0 0 6 0 67
1490	how s the weather in brookdale zimbabwe	GetWeather	O O O O O B-city B-country	2	0 0 0 0 0 6 10
1850	what time is doc savage: the man of bronze playing	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name O	6	0 0 0 26 27 27 27 27 27 0
9607	get me a reservation at a brasserie that serves jain in pinto	BookRestaurant	O O O O O O B-restaurant_type O O B-cuisine O B-city	1	0 0 0 0 0 0 55 0 0 12 0 6
8424	i d like to watch miss congeniality	SearchCreativeWork	O O O O O B-object_name I-object_name	5	0 0 0 0 0 34 35
324	play music from 1950	PlayMusic	O O O B-year	3	0 0 0 71
1215	i d like a table at a top-rated tea house with javanese cuisine this week in germany	BookRestaurant	O O O O O O O B-sort B-restaurant_type I-restaurant_type O B-cuisine O B-timeRange I-timeRange O B-country	1	0 0 0 0 0 0 0 61 55 56 0 12 0 67 68 0 10
2933	find a movie schedule	SearchScreeningEvent	O O B-object_type I-object_type	6	0 0 40 41
4689	show me the movie schedule for loews cineplex	SearchScreeningEvent	O O O B-object_type I-object_type O B-location_name I-location_name	6	0 0 0 40 41 0 24 25
9679	add this track to my tropical morning playlist	AddToPlaylist	O O B-music_item O B-playlist_owner B-playlist I-playlist O	0	0 0 30 0 47 45 46 0
9386	what movies are currently at star theatres	SearchScreeningEvent	O B-movie_type O O O B-location_name I-location_name	6	0 28 0 0 0 24 25
11225	play me a symphony by ricky bell	PlayMusic	O O O B-music_item O B-artist I-artist	3	0 0 0 30 0 3 4
12017	will the weather conditions be temperate and pleasant in togo	GetWeather	O O O O O B-condition_temperature O B-city O B-country	2	0 0 0 0 0 9 0 6 0 10
12723	add tobias sammet to my bring back the 90s list	AddToPlaylist	O B-artist I-artist O B-playlist_owner B-playlist I-playlist I-playlist I-playlist O	0	0 3 4 0 47 45 46 46 46 0
1129	i need a table for 2 on feb 18 at main deli steak house	BookRestaurant	O O O O O B-party_size_number O B-timeRange I-timeRange O B-restaurant_name I-restaurant_name I-restaurant_name I-restaurant_name	1	0 0 0 0 0 44 0 67 68 0 53 54 54 54
731	me and imelda want a reservation in missouri at seven am	BookRestaurant	B-party_size_description I-party_size_description I-party_size_description O O O O B-state O B-timeRange I-timeRange	1	42 43 43 0 0 0 0 65 0 67 68
2918	please search the irv gotti presents: the murderers picture	SearchCreativeWork	O O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	5	0 0 0 34 35 35 35 35 40
12035	add live around the world to crossroad blues	AddToPlaylist	O B-entity_name I-entity_name I-entity_name I-entity_name O B-playlist I-playlist	0	0 16 17 17 17 0 45 46
3084	play cry baby lane	SearchCreativeWork	O B-object_name I-object_name I-object_name	5	0 34 35 35
4588	can i see movie schedules for movies this evening in the neighbourhood	SearchScreeningEvent	O O O B-object_type I-object_type O B-movie_type O B-timeRange B-spatial_relation I-spatial_relation I-spatial_relation	6	0 0 0 40 41 0 28 0 67 63 64 64
4304	will there be wind in as	GetWeather	O O O B-condition_description O B-state	2	0 0 0 8 0 65
2795	book a cafe table for one that has internet access	BookRestaurant	O O B-restaurant_type O O B-party_size_number O O B-facility O	1	0 0 55 0 0 44 0 0 18 0
8679	i need a table for four at ten pm in dodge park	BookRestaurant	O O O O O B-party_size_number O B-timeRange I-timeRange O B-city I-city	1	0 0 0 0 0 44 0 67 68 0 6 7
798	add elkie brooks to happy birthday playlist	AddToPlaylist	O B-artist I-artist O B-playlist I-playlist O	0	0 3 4 0 45 46 0
6232	show cold weather forecast in five hours and 1 minute in hokendauqua mongolia	GetWeather	O B-condition_temperature O O B-timeRange I-timeRange I-timeRange I-timeRange I-timeRange I-timeRange O B-city B-country	2	0 9 0 0 67 68 68 68 68 68 0 6 10
734	play some eddie vinson on deezer	PlayMusic	O O B-artist I-artist O B-service	3	0 0 3 4 0 59
12529	please play playlist todo reggaeton	PlayMusic	O O O B-playlist I-playlist	3	0 0 0 45 46
2244	please search for the live in san juan capistrano picture	SearchCreativeWork	O O O O B-object_name I-object_name I-object_name I-object_name I-object_name B-object_type	5	0 0 0 0 34 35 35 35 35 40
178	where is the chief cook playing	SearchScreeningEvent	O O B-movie_name I-movie_name I-movie_name O	6	0 0 26 27 27 0
9056	i want a table for 4 in florida	BookRestaurant	O O O O O B-party_size_number O B-state	1	0 0 0 0 0 44 0 65
12904	a rating of four out of 6 goes to memory in death	RateBook	O O O B-rating_value O O B-best_rating O O B-object_name I-object_name I-object_name	4	0 0 0 52 0 0 5 0 0 34 35 35
1174	i give a rating of 3 to the ultimate resource	RateBook	O O O O O B-rating_value O B-object_name I-object_name I-object_name	4	0 0 0 0 0 52 0 34 35 35
7249	i d like showtimes for the story of wish you were here	SearchScreeningEvent	O O O O O B-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name I-movie_name	6	0 0 0 0 0 26 27 27 27 27 27 27
9071	i need to reserve two seats to eat at in salina alabama	BookRestaurant	O O O O B-party_size_number O O O O O B-city B-state	1	0 0 0 0 44 0 0 0 0 0 6 65
1831	play some music on vimeo	PlayMusic	O O O O B-service	3	0 0 0 0 59
12486	please check the movie schedule	SearchScreeningEvent	O O O B-object_type I-object_type	6	0 0 0 40 41
7399	book a highly rated bar in burkina for georgia and i	BookRestaurant	O O B-sort I-sort B-restaurant_type O B-country O B-party_size_description I-party_size_description I-party_size_description	1	0 0 61 62 55 0 10 0 42 43 43
10506	play something by chris knight	PlayMusic	O O O B-artist I-artist	3	0 0 0 3 4
1781	what is the weather in forêt nationale davy crockett today	GetWeather	O O O O O B-geographic_poi I-geographic_poi I-geographic_poi I-geographic_poi B-timeRange	2	0 0 0 0 0 22 23 23 23 67
3201	i want to book seats for 2 at churrascaria using the internet	BookRestaurant	O O O O O O B-party_size_number O B-restaurant_type O O B-facility	1	0 0 0 0 0 0 44 0 55 0 0 18
198	book a spot at a taverna for my cousin and i in burundi	BookRestaurant	O O O O O B-restaurant_type O B-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-country	1	0 0 0 0 0 55 0 42 43 43 43 0 10
6451	play some armik from the fourties	PlayMusic	O O B-artist O O B-year	3	0 0 3 0 0 71
10731	place this tune in workout remix	AddToPlaylist	O O B-music_item O B-playlist I-playlist	0	0 0 30 0 45 46
4087	what s the weather far from jarbidge	GetWeather	O O O O B-spatial_relation O B-city	2	0 0 0 0 63 0 6
5193	play the track r u professional by roberto carlos braga	PlayMusic	O O B-music_item B-track I-track I-track O B-artist I-artist I-artist	3	0 0 30 69 70 70 0 3 4 4
548	what time does tie a yellow ribbon play at magic johnson theatres	SearchScreeningEvent	O O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-location_name I-location_name I-location_name	6	0 0 0 26 27 27 27 0 0 24 25 25
3339	i d like to see movie times at santikos theatres	SearchScreeningEvent	O O O O O B-object_type I-object_type O B-location_name I-location_name	6	0 0 0 0 0 40 41 0 24 25
12342	rate shockscape five stars	RateBook	O B-object_name B-rating_value B-rating_unit	4	0 34 52 51
7885	play some christian rock	PlayMusic	O O B-genre I-genre	3	0 0 20 21
7840	give me the showtime for bobby yeah playing at the cinema	SearchScreeningEvent	O O O O O B-movie_name I-movie_name O O O B-object_location_type	6	0 0 0 0 0 26 27 0 0 0 32
8735	find a painting called smash crusher	SearchCreativeWork	O O B-object_type O B-object_name I-object_name	5	0 0 40 0 34 35
2532	looking for a black ribbon for deborah	SearchCreativeWork	O O B-object_name I-object_name I-object_name I-object_name I-object_name	5	0 0 34 35 35 35 35
7030	find the closest showing of the taste of others at a cinema	SearchScreeningEvent	O O B-spatial_relation O O B-movie_name I-movie_name I-movie_name I-movie_name O O B-object_location_type	6	0 0 63 0 0 26 27 27 27 0 0 32
2314	i d like to add this tune to my spotify orchestra cello playlist	AddToPlaylist	O O O O O O B-music_item O B-playlist_owner B-playlist I-playlist I-playlist O	0	0 0 0 0 0 0 30 0 47 45 46 46 0
